country,region,dataYear,month,FSWCount,surveyArea,popDensity,built,growingSeason,rain,temperature,nightlight,cleanWater,hivRate,protected,hivFear,highCrime,insectNet,ageFirstSex,wealthIndex
Mozambique,Mozambique2,2015,12,0,56,high,0.150081748,304.6353548,99.59447264,7.260321298,88.09340668,31.72044198,med,36.35456467,med,yes,45.16491369,21.80251265,-3.03716135
Mozambique,Mozambique2,2015,12,0,56,high,0.120906595,304.6353548,99.59447264,6.975433119,88.09340668,31.72044198,med,36.35456467,med,yes,46.96658837,22.05623964,-3.09120965
Mozambique,Mozambique2,2014,1,0,56,high,0.330142561,306.8529013,103.1847347,14.685866,85.78081512,31.89870743,med,33.9593811,med,yes,46.42834979,22.21661201,-3.014951706
Mozambique,Mozambique2,2015,12,2,56,high,0.150081748,304.6353548,99.59447264,7.260321298,88.09340668,31.72044198,med,36.35456467,med,yes,45.16491369,21.80251265,-3.03716135
Mozambique,Mozambique2,2015,12,3,56,high,0.109855398,307.8364781,104.4489584,10.44938971,88.4192276,31.97759802,med,39.97013092,med,yes,38.41661214,23.25140464,-2.316322565
Mozambique,Mozambique2,2015,12,0,56,high,0.093892559,280.9650018,97.38145552,6.99386209,81.37847137,29.78164999,med,36.13871002,med,no,52.35915875,22.2684231,-2.916322708
Mozambique,Mozambique2,2015,12,0,56,high,0.146998189,298.6999231,99.38025655,10.04701222,86.93978119,31.24053325,med,38.9352417,med,yes,45.41666914,25.74535614,-2.362693548
Mozambique,Mozambique2,2015,12,0,56,high,0.093892559,296.5462833,102.8676251,9.774409473,86.71730804,31.0653898,med,38.32180023,med,yes,54.94868169,26.62449935,-2.37409687
Mozambique,Mozambique2,2015,12,0,56,high,0.090195902,296.5462833,102.8676251,10.64520358,86.71730804,31.0653898,med,38.32180023,med,yes,52.35046563,25.18076263,-2.211403131
Mozambique,Mozambique2,2015,12,0,56,high,0.088489753,296.5462833,102.8676251,10.43403128,86.71730804,31.0653898,med,38.32180023,med,yes,54.28552375,25.65169811,-2.251306534
Mozambique,Mozambique2,2015,12,0,56,high,0.126163371,280.9650018,97.38145552,7.105974877,81.37847137,29.78164999,med,36.13871002,med,no,51.80391876,22.07270158,-2.923612833
Mozambique,Mozambique2,2014,1,2,56,high,0.253520939,311.2415151,113.4267113,14.21745102,86.6107254,32.24987283,med,34.46251297,med,yes,48.3146821,21.85467077,-3.062258005
Mozambique,Mozambique2,2014,1,6,56,high,0.246760207,279.9606856,112.9029783,14.8110337,81.77114868,29.69787567,med,35.42534256,med,yes,48.80442873,22.52700194,-3.018290281
Mozambique,Mozambique2,2016,12,0,56,high,0.312629041,220.3771738,55.15690236,8.507383887,78.76693726,24.47584064,med,28.25694275,med,no,57.16506036,22.81126984,-2.97925806
Mozambique,Mozambique2,2016,12,0,56,high,0.283944226,220.3771738,55.15690236,8.507383887,78.76693726,24.47584064,med,28.25694275,med,no,56.06209428,22.81126984,-2.97925806
Mozambique,Mozambique2,2016,12,4,56,high,0.276507422,231.2134669,58.40475138,8.485114898,80.30588531,25.46557447,med,28.15056419,low,no,55.32840047,23.65796577,-3.060903311
Mozambique,Mozambique2,2016,12,5,56,high,0.14126135,274.6112223,36.46090594,12.0995968,86.62468719,29.24948444,med,26.89303207,med,yes,40.19445233,23.903982,-2.322564602
Mozambique,Mozambique2,2016,12,NA,56,high,0.190005649,235.0321455,39.1124863,12.6018,82.24284363,25.8097827,med,27.11056137,med,yes,52.88919426,26.68848304,-2.385290384
Mozambique,Mozambique2,2016,12,0,56,high,0.304602014,231.2134669,58.40475138,8.151080055,80.30588531,25.46557447,med,28.15056419,low,no,58.83926781,22.80022361,-3.031387091
Mozambique,Mozambique2,2016,12,17,56,high,0.118475332,274.6112223,36.46090594,12.25317456,86.62468719,29.24948444,med,26.89303207,med,yes,47.66959341,23.71328619,-2.29009676
Mozambique,Mozambique3,2016,1,NA,56,low,0.422895022,221.9225284,81.72330338,8.660961647,80.0497818,24.61818661,med,32.31400299,med,no,78.09534009,21.76798647,-3.651032209
Mozambique,Mozambique3,2016,1,NA,56,low,0.433685263,228.9779411,82.04125585,8.412163565,80.78489685,25.26298013,med,35.00767136,med,no,75.04839259,22.05056482,-3.721693516
Mozambique,Mozambique3,2016,1,0,56,low,0.412658156,228.9779411,82.04125585,8.419843606,80.78489685,25.26298013,med,35.00767136,med,no,71.51900813,21.78930027,-3.674064636
Mozambique,Mozambique3,2016,1,0,56,low,0.339720254,285.559416,68.47215453,9.508718927,84.24031067,30.16327492,med,30.0586834,low,no,49.62637621,19.97664727,-3.280709743
Mozambique,Mozambique3,2016,1,0,56,low,0.297008885,215.3196674,72.58530668,10.85790991,78.40413666,24.00710685,med,30.9538517,med,no,50.74848564,19.96278445,-3.107725859
Mozambique,Mozambique3,2014,1,1,56,high,0.200652016,262.5816837,149.7754463,15.77781267,76.74203491,28.22743961,med,40.08372498,med,no,45.82439761,21.59487831,-2.43985486
Mozambique,Mozambique3,2014,1,6,56,high,0.225937144,262.5816837,149.7754463,15.77781267,76.74203491,28.22743961,med,40.08372498,med,no,47.71526769,21.59487831,-2.43985486
Mozambique,Mozambique3,2014,1,0,56,high,0.68588582,270.7719208,162.905994,10.22669982,77.14624023,28.92538735,med,43.4392128,med,no,79.08472554,27,-3.021903276
Mozambique,Mozambique3,2014,1,2,56,high,0.425919569,279.2059517,149.9264116,14.16600249,78.65176392,29.63483593,med,40.98587799,med,no,57.5670706,23.14375357,-2.555725813
Mozambique,Mozambique3,2014,1,0,56,high,0.483385804,279.2059517,149.9264116,14.16600249,78.65176392,29.63483593,med,40.98587799,med,no,62.1666733,23.14375357,-2.555725813
Mozambique,Mozambique3,2014,1,0,56,high,0.153323432,253.4036485,118.8218012,16.12643811,78.89886475,27.43433007,med,35.47918701,med,no,49.3244793,19.99215603,-2.445693493
Mozambique,Mozambique3,2014,1,0,56,med,0.368453372,287.1078938,119.8928944,15.28866439,80.12666321,30.29130505,med,37.31980133,med,no,49.68087721,19.77135226,-2.782274246
Mozambique,Mozambique3,2014,1,0,56,med,0.521696615,287.1078938,119.8928944,13.24913473,80.12666321,30.29130505,med,37.31980133,med,no,63.76199334,20.77044871,-3.178338766
Mozambique,Mozambique3,2014,1,NA,56,med,0.28826794,287.1078938,119.8928944,14.75728165,80.12666321,30.29130505,med,37.31980133,med,no,56.75774636,20.19298853,-2.818532228
Mozambique,Mozambique3,2014,1,0,56,med,0.52935877,269.8708055,126.56148,13.20613242,79.21433258,28.8490378,med,39.76634598,med,no,72.72082171,21.33902814,-2.970887184
Mozambique,Mozambique3,2014,1,0,56,high,0.640366684,285.0351946,164.8761231,13.10553888,77.81106567,30.11986455,med,38.71593475,med,no,51.65463907,21.60505862,-2.888967752
Mozambique,Mozambique3,2014,1,0,56,high,0.454652687,295.9080767,160.7604487,13.55014918,77.35608673,31.01338331,med,35.53921127,low,no,46.93621152,23.22510876,-2.563661337
Mozambique,Mozambique3,2015,12,0,56,med,0.16033248,254.5714495,82.12896399,9.083304609,79.73776245,27.53590589,med,30.34655952,low,no,52.11854653,21.32269642,-2.542016029
Mozambique,Mozambique3,2015,12,1,56,med,0.088489753,263.6665353,97.15879739,7.436169699,79.83570099,28.32040989,med,35.46783447,med,no,53.017446,23.43919859,-2.655935526
Mozambique,Mozambique3,2015,12,0,56,med,0.082458713,254.5714495,82.12896399,8.908224047,79.73776245,27.53590589,med,30.34655952,low,no,39.9646295,21.20581823,-2.582596779
Mozambique,Mozambique3,2015,12,0,56,med,0.082458713,254.5714495,82.12896399,8.908224047,79.73776245,27.53590589,med,30.34655952,low,no,39.9646295,21.20581823,-2.582596779
Mozambique,Mozambique3,2015,12,0,56,med,0.276507422,254.2766535,58.38029399,7.461510043,78.7907486,27.51028287,med,34.2433548,med,no,67.41376158,21.01421286,-2.728064537
Mozambique,Mozambique3,2015,12,0,56,med,0.238848701,265.7784048,79.630038,5.977169438,78.78561401,28.50093299,med,35.17170334,med,no,48.53207351,20.30349914,-3.485483885
Mozambique,Mozambique3,2015,12,1,56,med,0.082458713,259.3329024,96.30614768,9.503342402,79.44947815,27.94805175,med,34.85728836,med,no,47.29957864,21.34990185,-2.452822447
Mozambique,Mozambique3,2015,12,0,56,med,0.111860035,254.5714495,82.12896399,8.908224047,79.73776245,27.53590589,med,30.34655952,low,no,40.34358237,21.20581823,-2.582596779
Mozambique,Mozambique3,2015,12,0,56,med,0.023656074,259.3329024,96.30614768,9.434231915,79.44947815,27.94805175,med,34.85728836,med,no,47.21315516,21.59487831,-2.43985486
Mozambique,Mozambique3,2015,12,0,56,med,0.412658156,278.5374416,57.36065064,8.404485171,79.94783783,29.57893757,med,32.45885468,med,no,54.82092365,19.77135226,-2.782274246
Mozambique,Mozambique3,2015,1,0,56,med,0.244900996,283.4677823,79.99521942,6.754278905,79.96743011,29.98986486,med,34.7091217,med,no,49.42728542,20.07199485,-3.257548332
Mozambique,Mozambique3,2015,1,0,56,med,0.265747796,278.0157602,66.57624051,6.591485423,78.55656433,29.53527688,med,30.94722939,low,no,52.03355972,21.61714529,-3.164870977
Mozambique,Mozambique3,2015,1,0,56,med,0.339720254,267.3085585,53.33605277,8.571117849,79.22476959,28.63135304,med,32.28513336,med,no,53.44291828,19.999607,-2.648967743
Mozambique,Mozambique3,2015,1,0,56,med,0.276507422,301.7851552,73.85627364,6.755814583,81.05422974,31.49049595,med,31.7986393,low,no,49.62637621,19.97664727,-3.280709743
Mozambique,Mozambique3,2015,1,0,56,med,0.319545947,280.9170642,72.32723331,6.20062635,79.54438782,29.77765421,med,34.01364136,med,no,49.93274519,20.28755743,-3.346758127
Malawi,Malawi1,2020,3,NA,40,med,0.164129044,302.1184338,44.64504522,24.86201316,93.80786896,31.51743201,low,31.76613045,high,yes,35.83438028,15.41761486,1.177612901
Malawi,Malawi1,2020,3,10,40,med,0.110846193,282.6769358,43.19105966,29.08082584,93.48989105,29.92415655,low,31.77990913,high,yes,34.69772339,14.79510148,2.365080595
Malawi,Malawi1,2020,2,0,40,med,0.117304721,293.2308273,42.15792326,28.63544607,92.82545471,30.79469252,low,32.67079926,high,yes,34.68053008,15.44213408,1.985387087
Malawi,Malawi1,2020,2,0,40,med,0.076333439,266.5088561,59.71451493,27.32849117,92.12886047,28.5632312,low,32.40059662,high,yes,35.96632954,14.85605318,1.664451599
Malawi,Malawi1,2020,2,7,40,med,0.120906595,272.1459618,47.08577794,28.90804881,91.78411865,29.04160019,low,32.77423859,high,yes,37.05572635,15.41839452,1.901371002
Malawi,Malawi1,2020,2,NA,40,med,0.023656074,293.2308273,42.15792326,28.63544607,92.82545471,30.79469252,high,32.67079926,high,yes,36.12685519,15.44213408,1.985387087
Malawi,Malawi1,2020,2,5,40,med,0.072281335,293.2308273,42.15792326,28.52179922,92.82545471,30.79469252,low,32.67079926,high,yes,35.15483612,15.76967903,1.912371039
Malawi,Malawi1,2020,3,25,40,med,0.068808102,286.1425818,50.62290426,24.9349612,93.2758255,30.21152651,high,33.08696747,high,yes,35.32842947,15.38196205,1.162612915
Malawi,Malawi1,2020,2,6,40,med,0.315407627,264.0753031,51.3929098,28.58706889,89.14796448,28.3553989,low,35.22348404,high,yes,42.8317724,15.79198914,1.721322536
Malawi,Malawi1,2020,2,3,40,med,0.154441256,274.8018266,46.87577965,28.108672,92.65641785,29.26552422,med,32.12350082,high,yes,37.53897488,15.00273583,1.916032195
Malawi,Malawi1,2020,2,18,40,med,0.072281335,282.2421215,48.50602763,27.31543461,93.02321625,29.88799619,low,33.18060303,high,yes,37.76984057,15.26326434,1.676241875
Malawi,Malawi1,2020,2,12,40,med,0.276507422,255.9118683,57.59173467,27.37993971,88.92649078,27.65225571,high,33.49477768,high,yes,37.86454136,16.46228471,1.352048397
Malawi,Malawi1,2020,2,0,40,med,0.120906595,274.3105005,60.41705192,25.42718249,92.49980164,29.22416841,high,33.00247192,high,yes,37.27853562,15.74767232,1.005967736
Malawi,Malawi1,2020,2,0,40,med,0.023656074,269.4934564,49.1731397,32.03875732,91.25926971,28.81703381,low,31.89889336,high,yes,36.7240476,14.53236365,2.76545167
Malawi,Malawi2,2018,1,0,40,med,0.023656074,106.3446906,12.26608728,30.55672188,95.3886795,12.51972839,high,22.47110558,high,yes,37.75778593,14.6675231,2.123500109
Malawi,Malawi2,2018,1,NA,40,med,0.144061478,93.13105127,11.8131935,28.86274629,92.33117676,10.87941754,high,21.06183052,high,yes,47.33585575,15.7278749,1.452145219
Malawi,Malawi2,2018,1,0,40,med,0.204264185,75.18801041,13.45271977,30.93606089,92.2587738,8.524722435,high,26.67703247,high,yes,40.35400412,14.69108935,2.141161203
Malawi,Malawi2,2020,3,22,400,med,0.175366877,206.2361973,48.80964412,27.78078152,88.59682465,23.15384813,med,33.59273529,high,yes,39.15826279,15.02032389,1.925225854
Malawi,Malawi2,2020,3,3,400,med,0.445074993,195.6599576,54.22497038,29.30428359,89.78630829,22.14101342,high,36.92606354,high,yes,62.34387357,16.45249424,1.88296783
Malawi,Malawi2,2018,1,0,40,med,0.023656074,133.3585879,11.71536154,29.42637992,94.7726059,15.6690657,high,21.96480942,high,yes,35.83916011,14.39161585,2.188451529
Malawi,Malawi2,2018,1,3,40,med,0.276507422,76.83392703,11.88741079,28.46267231,92.46128845,8.747512915,high,23.40699577,high,yes,47.63156539,16.80897747,1.275838733
Malawi,Malawi2,2020,3,14,400,med,0.181688164,198.812722,60.61693203,27.52353555,90.26831818,22.44518831,med,35.49383163,high,yes,43.77503198,15.01989068,1.587612867
Malawi,Malawi2,2020,3,3,400,med,0.21329459,186.4971628,56.2659461,27.43138824,85.68714905,21.24570458,med,36.41793823,high,yes,59.38936863,15.37875638,1.836532235
Malawi,Malawi2,2020,3,134,400,med,0.418736299,215.5533355,49.09807849,29.3204115,90.58393097,24.02886163,med,37.3033371,high,yes,43.30411371,15.33184044,1.976758003
Malawi,Malawi2,2020,3,46,400,med,0.023656074,197.1816595,46.99722367,31.0927133,88.08098602,22.28806835,med,34.13677979,high,yes,35.78969597,14.5925356,2.600112915
Malawi,Malawi2,2020,3,15,400,med,0.070480397,204.9085055,51.5674896,30.10289583,90.24815369,23.02786783,med,39.38747025,high,yes,37.01619898,14.75580995,2.27699995
Malawi,Malawi2,2020,3,4,40,med,0.16953185,187.4101454,43.94672601,32.90955308,89.92938232,21.33568511,low,32.24010849,high,yes,36.26293506,14.37649705,3.07612896
Malawi,Malawi3,2020,1,2,40,low,0.023656074,234.3793146,40.91056755,30.01842691,86.40312958,25.75110241,med,24.4086113,med,yes,35.2053017,14.27777001,1.309274197
Malawi,Malawi3,2020,1,1,40,low,0.054491603,152.422971,23.22156271,38.4,77.49576569,17.75304227,med,24.36431503,low,yes,34.5,14,3.306999922
Malawi,Malawi3,2020,1,0,40,low,0.111860035,129.8654672,25.92880599,19.14733734,73.37030792,15.27560931,med,21.28115463,low,yes,40.37277435,18.79317862,-1.761177421
Malawi,Malawi3,2020,1,0,40,low,0.14126135,156.1832452,32.57377871,8.724697257,74.33588409,18.15227507,low,25.9662075,low,yes,41.98281824,20.13238394,-3.598967791
Malawi,Malawi3,2020,1,0,40,low,0.023656074,158.4222419,27.29845185,20.73611234,79.52736664,18.38825728,low,22.12534904,low,yes,35.28738223,15.91956752,-1.007919312
Malawi,Malawi3,2020,1,NA,40,low,0.132020939,158.9992429,23.27385236,18.31570634,75.27256012,18.4488646,high,21.56131172,low,yes,35.96656855,17.75288404,-1.422080636
Malawi,Malawi3,2020,1,0,40,med,0.109855398,47.84163682,40.9333391,31.62563005,62.61909103,4.580653174,med,26.80587959,med,yes,35.76262924,15.58630413,1.799661279
Malawi,Malawi3,2020,1,0,40,med,0.083858777,44.01882686,45.22191398,31.37222661,62.03917694,3.986949845,med,29.22716522,med,yes,37.08672753,14.88451471,1.682854891
Malawi,Malawi3,2020,1,0,40,med,0.133591443,46.4172463,41.37020686,31.08733511,62.45438766,4.360828826,med,27.44686508,med,yes,36.75471644,16.19608121,1.680645227
Malawi,Malawi3,2020,1,0,40,med,0.109855398,31.00015775,43.14130197,31.88364386,58.68076706,1.867755185,med,26.32387161,low,yes,36.32570117,14.98566766,1.853516102
Malawi,Malawi3,2020,1,1,40,low,0.146998189,181.3045031,40.97635026,17.74516049,76.98719788,20.73058484,low,25.06869125,med,yes,40.88929764,18.58082231,-1.602548361
Malawi,Malawi3,2020,1,5,40,low,0.228670668,157.4050935,72.28927642,20.19167468,73.49311066,18.28121205,low,27.38942909,med,yes,45.74572304,16.77185184,-1.452242017
Malawi,Malawi3,2020,1,1,40,low,0.146003496,157.7971339,84.56886023,19.51515876,74.17796326,18.32250173,high,27.5488987,med,yes,46.71699356,17.22892483,-1.536532283
Malawi,Malawi4,2020,1,2,40,med,0.257777681,181.5636552,46.39252265,33.39409265,87.5138092,20.75642986,med,31.67661476,high,yes,35.3908556,15.17112203,2.932128906
Malawi,Malawi4,2020,1,1,40,med,0.070480397,159.0045076,46.15047431,32.18619566,86.90071106,18.44941721,med,31.16224289,high,yes,36.34674324,14.96366087,2.701064587
Malawi,Malawi4,2020,1,0,40,med,0.10793986,219.330483,43.75528149,33.07925545,89.80601501,24.37919576,med,30.11360359,high,yes,35.15157474,14.4151821,3.164822578
Malawi,Malawi4,2020,1,NA,40,high,0.023656074,205.1262897,55.53642296,28.61471439,88.62937927,23.04855518,low,36.23131561,high,yes,35.26020945,15.15725953,2.387629032
Malawi,Malawi4,2020,1,0,40,med,0.154441256,209.7599492,45.57950594,33.23667571,90.06472778,23.48662635,med,30.05759239,high,yes,34.99608844,14.37723351,3.197274208
Malawi,Malawi4,2020,1,8,40,high,0.11396013,220.5462203,43.38335032,28.12326095,90.27667236,24.49143172,med,29.99933434,high,yes,35.27868421,14.74355034,2.561112881
Malawi,Malawi4,2020,1,6,40,med,0.023656074,219.3416747,54.2367776,32.03875732,89.96931458,24.38023013,med,35.13089371,high,yes,36.72700421,14.80939719,2.82062912
Malawi,Malawi4,2020,1,32,40,med,0.067251133,210.0116837,41.1424977,31.66018612,89.52565002,23.51031289,med,29.32548904,high,yes,34.5,14.65942215,2.88077426
Malawi,Malawi4,2020,1,5,40,high,0.120906595,216.2668991,50.83037702,28.93723001,89.55846405,24.09523591,med,34.49681473,high,yes,35.83923527,15.20499851,2.406822681
Malawi,Malawi4,2020,1,0,40,med,0.067251133,209.7599492,45.57950594,33.23667571,90.06472778,23.48662635,low,30.05759239,high,yes,34.74424663,14.37723351,3.197274208
Malawi,Malawi4,2020,1,4,40,med,0.023656074,213.431648,44.1702238,31.7730684,89.4227066,23.83097627,med,30.9501667,high,yes,34.71293295,15.07746343,2.703903198
Malawi,Malawi4,2020,1,0,40,med,0.16953185,208.9956578,48.72024692,32.38200787,89.6436615,23.41464099,low,33.22978592,high,yes,39.93080625,14.67748676,2.937322617
Malawi,Malawi4,2020,1,11,40,med,0.11396013,209.7599492,45.57950594,33.24128273,90.06472778,23.48662635,med,30.05759239,high,yes,35.43624719,14.42280651,3.137435436
Malawi,Malawi4,2020,3,8,40,high,0.181688164,169.6935632,32.10486091,31.92971752,83.51238251,19.55734288,med,29.51060104,high,yes,35.47283946,14.46565029,3.045419455
Malawi,Malawi4,2020,3,16,400,high,0.133591443,168.5791299,31.2420849,31.84831998,82.96929169,19.44311376,high,29.80469513,high,yes,36.19330579,14.64547306,2.958419323
Malawi,Malawi5,2020,3,17,400,high,0.234365534,163.4936492,33.04185359,32.36281189,84.58072662,18.91810376,med,30.95650482,high,yes,38.57844457,14.50424875,3.029386997
Malawi,Malawi5,2020,3,97,400,high,0.063164097,203.0565502,52.71195185,20.33219917,85.20425415,22.85159083,med,25.26176071,med,yes,39.20063549,19.63463302,-1.273532271
Malawi,Malawi5,2020,3,7,400,high,0.023656074,233.5973174,41.81045269,23.36692116,87.18025208,25.68072291,low,24.87204742,med,yes,34.5,17.32786833,-0.492483854
Malawi,Malawi5,2020,3,5,400,high,0.223275549,144.3530774,50.57820727,27.19564508,76.76400757,16.883484,low,27.76897049,med,yes,49.99360918,18.45224778,0.260661304
Malawi,Malawi5,2020,3,9,400,high,0.093892559,221.6906336,43.37913575,22.2381149,86.99636841,24.59685219,low,24.38973618,med,yes,35.08126493,17.85988533,-0.758209705
Malawi,Malawi5,2020,3,0,40,high,0.088489753,182.6584137,44.41564381,25.0601289,83.08276367,20.86544936,low,24.16678619,med,yes,35.50537047,16.51089003,-0.274177432
Malawi,Malawi5,2020,3,1,40,high,0.056925989,252.3841416,42.65045553,28.21310474,87.36354065,27.34549254,low,25.84719467,med,yes,34.83895439,14.80259592,0.826435506
Malawi,Malawi5,2020,3,18,400,high,0.023656074,234.3793146,40.91056755,30.01842691,86.40312958,25.75110241,low,24.4086113,med,yes,35.2053017,14.27777001,1.309274197
Malawi,Malawi5,2020,3,36,400,med,0.023656074,160.7829937,36.76452242,28.9433727,79.2572403,18.63569782,low,23.91759491,med,yes,35.10347899,15.07958612,1.044241905
Malawi,Malawi5,2020,3,64,400,med,0.129010804,196.2673397,54.71750264,25.89790097,83.14031982,22.19976454,med,25.71973991,med,yes,37.68778471,18.59117614,0.026112884
Malawi,Malawi5,2020,3,36,400,med,0.058774317,139.9265811,58.77246475,25.64526534,76.89672852,16.39880489,low,27.10409737,med,yes,39.85577971,19.63406984,-0.128822565
Malawi,Malawi5,2020,3,3,400,med,0.126163371,145.3505703,63.71212667,25.24135217,77.65582275,16.99193672,low,26.90333557,med,yes,43.47243286,20.88182592,-0.226693541
Malawi,Malawi5,2021,11,0,40,med,0.132020939,155.2343345,23.42313186,21.87643619,76.50531769,18.0518753,high,18.43867874,low,yes,36.01795159,18.88163875,-0.249806464
Malawi,Malawi5,2020,3,70,400,med,0.132020939,126.4315103,70.14372462,24.27303752,75.07369995,14.88505764,med,28.76530075,high,yes,51.94181895,20.87411451,-0.469629049
Malawi,Malawi5,2020,3,31,400,med,0.185740278,151.2445776,50.48627813,22.66967028,78.49475861,17.62716589,high,25.58566093,med,yes,38.02355453,16.62781168,-0.061306491
Malawi,Malawi5,2020,3,113,400,high,0.023656074,149.1579016,42.3746713,24.55331867,78.19116211,17.40335521,med,25.67411804,med,yes,38.52776889,17.69037276,0.067951597
Malawi,Malawi5,2020,3,17,400,low,0.091994277,135.0318691,43.76961747,24.15247686,76.09210968,15.85620593,low,26.66518211,med,yes,40.3686166,18.11434901,-0.037596766
Malawi,Malawi5,2020,3,80,400,low,0.086868912,126.3899373,44.64588814,25.59612033,75.34822083,14.88030616,high,26.29589462,med,yes,38.41541091,18.0672166,0.164451584
Malawi,Malawi5,2020,3,4,400,low,0.056925989,126.3899373,44.64588814,25.34885628,75.34822083,14.88030616,med,26.29589462,med,yes,41.49599815,18.86062836,0.046354849
Malawi,Malawi5,2020,3,10,400,low,0.120906595,192.5799727,50.64230416,20.45429387,82.69529724,21.84196313,high,22.45524025,low,yes,40.91420689,17.43976477,-0.53346777
Malawi,Malawi5,2020,3,36,400,med,0.023656074,144.3103453,42.41009301,24.99255244,77.04703522,16.87883171,low,26.06722069,med,yes,37.43529233,18.33203378,0.046387076
Malawi,Malawi6,2020,2,NA,40,med,0.102672119,124.4339139,40.89876031,28.73143586,73.1526947,14.65610819,low,23.38376617,med,yes,36.79800071,15.58448468,1.297628999
Malawi,Malawi6,2020,2,2,40,med,0.023656074,169.4945216,39.4371853,29.17220534,79.83334351,19.53696253,low,21.12810135,low,yes,34.93828694,14.73705222,1.579419374
Malawi,Malawi6,2020,2,19,40,low,0.082458713,110.9391792,44.78251427,28.70379036,75.82236481,13.07363219,low,22.36023521,low,yes,35.81097097,15.75776603,1.33677423
Malawi,Malawi6,2020,2,1,40,med,0.164129044,208.1875158,46.76445382,22.22813298,86.51898956,23.33840952,low,24.26348686,med,yes,37.51019612,17.17715704,-0.125725806
Malawi,Malawi6,2018,1,2,400,med,0.221196187,132.7646766,27.42327075,20.44661548,86.37451172,15.60243638,high,22.38256836,high,yes,52.50847431,22.67762697,-1.250177383
Malawi,Malawi6,2018,1,52,400,med,0.209576188,170.0653653,26.23242248,20.73611234,88.7477417,19.59538777,high,22.04875946,high,yes,43.57013634,20.46469382,-1.02769351
Malawi,Malawi6,2018,1,62,400,med,0.209576188,170.0653653,26.23242248,20.81366906,88.7477417,19.59538777,high,22.04875946,high,yes,43.57013634,20.71733806,-1.030919313
Malawi,Malawi6,2018,1,13,400,med,0.100277695,125.1888491,25.53579231,25.95626335,85.30725861,14.74278724,high,22.31767654,med,yes,41.3066974,19.08216883,-0.202290326
Malawi,Malawi6,2018,1,23,400,med,0.204264185,125.1888491,25.53579231,26.01001541,85.30725861,14.74278724,high,22.31767654,med,yes,37.05939415,17.85542347,-0.046548374
Malawi,Malawi6,2020,2,NA,40,high,0.10793986,208.1875158,46.76445382,22.22813298,86.51898956,23.33840952,high,24.26348686,med,yes,37.70140714,17.17715704,-0.125725806
Zimbabwe,Zimbabwe1,2013,2,0,50,high,0.132020939,119.0988496,20.94950457,11.50294277,75.80812836,14.03810431,low,14.69054222,med,no,37.85148321,18.74396699,-1.646725774
Zimbabwe,Zimbabwe1,2013,2,0,50,high,0.086868912,119.0988496,20.94950457,11.80165371,75.80812836,14.03810431,low,14.69054222,med,no,39.24899724,18.95701638,-1.641870975
Zimbabwe,Zimbabwe1,2013,2,0,50,high,0.120906595,119.0988496,20.94950457,11.48374514,75.80812836,14.03810431,low,14.69054222,med,no,39.63425363,18.75665981,-1.650096774
Zimbabwe,Zimbabwe1,2013,2,0,50,high,0.129010804,119.0988496,20.94950457,11.09595824,75.80812836,14.03810431,low,14.69054222,med,no,38.31854277,18.4615615,-1.663580656
Zimbabwe,Zimbabwe1,2013,2,1,50,high,0.126163371,119.0988496,20.94950457,11.09595824,75.80812836,14.03810431,low,14.69054222,med,no,38.74222072,18.4615615,-1.663580656
Zimbabwe,Zimbabwe1,2013,2,NA,50,med,0.129010804,128.9931725,19.1455189,10.30732954,76.60670471,15.17675873,med,13.90144062,low,no,37.38978704,18.26700997,-1.754903197
Zimbabwe,Zimbabwe1,2017,2,0,50,med,0.023656074,159.4241411,36.72572906,9.994795848,88.68755341,18.49344159,med,19.26887321,med,no,36.78930286,18.28256202,-1.68253231
Zimbabwe,Zimbabwe1,2013,2,0,50,med,0.126163371,128.9931725,19.1455189,10.30732954,76.60670471,15.17675873,med,13.90144062,low,no,37.59967545,18.26700997,-1.754903197
Zimbabwe,Zimbabwe1,2013,2,0,50,med,0.15673573,124.2587838,19.67769066,10.30732954,76.80436707,14.63597345,low,14.21609592,med,no,37.09741975,18.26700997,-1.754903197
Zimbabwe,Zimbabwe1,2013,2,0,50,med,0.093892559,124.2587838,19.67769066,10.05085306,76.80436707,14.63597345,med,14.21609592,med,no,36.91462241,18.23677246,-1.782500029
Zimbabwe,Zimbabwe1,2013,2,0,50,med,0.129010804,124.7730043,18.15961063,9.675351604,77.59288025,14.69506464,med,13.0583353,low,no,37.08561399,18.24755925,-1.831548333
Zimbabwe,Zimbabwe1,2013,2,1,50,med,0.098024117,124.7730043,18.15961063,9.042605826,77.59288025,14.69506464,med,13.0583353,low,no,37.27492944,18.18760379,-1.897580624
Zimbabwe,Zimbabwe1,2013,2,0,50,med,0.126163371,123.9977114,17.96985032,8.167206329,78.27020264,14.605939,low,12.1129446,low,no,36.86494999,18.04113787,-1.97946775
Zimbabwe,Zimbabwe1,2014,3,1,60,med,0.164129044,199.7736395,40.14899758,20.4696523,85.49624634,22.53751151,low,21.83440399,med,no,37.79789569,18.47997277,-1.749112844
Zimbabwe,Zimbabwe1,2014,3,0,60,low,0.142180142,189.8737104,39.14537926,20.04500582,85.53035736,21.5776232,med,21.22860527,med,no,40.6600768,18.57007915,-1.802935481
